"province_name","province_code","district_name","district_code","sector_name","sector_code","cell_name","cell_code","village_name","village_code"
"Southern","02","Nyaruguru","203","Ngoma","20309","Rubona","2030906","Agasaka","203090601"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Coko","2030201","Agasharu","203020101"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Ruhinga","2031005","Agasugi","203100501"
"Southern","02","Nyaruguru","203","Munini","20307","Ngarurira","2030702","Agatare","203070201"
"Southern","02","Nyaruguru","203","Kibeho","20303","Nyange","2030306","Agateko","203030601"
"Southern","02","Nyaruguru","203","Kibeho","20303","Kibeho","2030302","Agateko","203030201"
"Southern","02","Nyaruguru","203","Ngoma","20309","Rubona","2030906","Agatovu","203090602"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Agatovu","203110201"
"Southern","02","Nyaruguru","203","Rusenge","20314","Raranzige","2031405","Akabacura","203140501"
"Southern","02","Nyaruguru","203","Ngoma","20309","Nyamirama","2030905","Akabuye","203090501"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Akagano","203090301"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Akagera","203070301"
"Southern","02","Nyaruguru","203","Kibeho","20303","Kibeho","2030302","Akajonge","203030202"
"Southern","02","Nyaruguru","203","Ngoma","20309","Fugi","2030901","Akanyaru","203090101"
"Southern","02","Nyaruguru","203","Ngoma","20309","Rubona","2030906","Akarambo","203090603"
"Southern","02","Nyaruguru","203","Munini","20307","Ngarurira","2030702","Akarehe","203070202"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mpanda","2030304","Banga","203030401"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Bigugu","203060301"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Bihembe","203110301"
"Southern","02","Nyaruguru","203","Ngoma","20309","Nyamirama","2030905","Bihembe","203090502"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Gihemvu","2031001","Bihembe","203100101"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Bitaba","203060401"
"Southern","02","Nyaruguru","203","Busanze","20301","Nkanda","2030102","Bitare","203010201"
"Southern","02","Nyaruguru","203","Ngera","20308","Bitare","2030801","Bitare","203080101"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Maraba","2031101","Bugarama","203110101"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Gihemvu","2031001","Bugina","203100102"
"Southern","02","Nyaruguru","203","Busanze","20301","Runyombyi","2030104","Bugina","203010401"
"Southern","02","Nyaruguru","203","Ruramba","20313","Ruramba","2031305","Bugizi","203130501"
"Southern","02","Nyaruguru","203","Ngera","20308","Yaramba","2030806","Buhunga","203080601"
"Southern","02","Nyaruguru","203","Busanze","20301","Kirarangombe","2030101","Bukinanyana","203010101"
"Southern","02","Nyaruguru","203","Busanze","20301","Shororo","2030105","Bukinga","203010501"
"Southern","02","Nyaruguru","203","Ruramba","20313","Gabiro","2031301","Bukoro","203130101"
"Southern","02","Nyaruguru","203","Rusenge","20314","Bunge","2031401","Bunge","203140101"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Busanza","203020401"
"Southern","02","Nyaruguru","203","Ruramba","20313","Ruramba","2031305","Busasamana","203130502"
"Southern","02","Nyaruguru","203","Ruheru","20312","Kabere","2031202","Busenyi","203120201"
"Southern","02","Nyaruguru","203","Kivu","20304","Cyanyirankora","2030401","Businde","203040101"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Bwerankori","203110202"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Byanone","203020402"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Coko","2030201","Coko","203020102"
"Southern","02","Nyaruguru","203","Mata","20305","Ramba","2030504","Cyafurwe","203050401"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Cyahinda","2030202","Cyahinda","203020201"
"Southern","02","Nyaruguru","203","Ngera","20308","Mukuge","2030802","Cyamutumba","203080201"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Cyahinda","2030202","Cyanwa","203020202"
"Southern","02","Nyaruguru","203","Kivu","20304","Cyanyirankora","2030401","Cyanyirankora","203040102"
"Southern","02","Nyaruguru","203","Ngera","20308","Mukuge","2030802","Cyaratsi","203080202"
"Southern","02","Nyaruguru","203","Ruheru","20312","Remera","2031203","Cyivugiza","203120301"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Ruhinga","2031005","Cyumuzi","203100502"
"Southern","02","Nyaruguru","203","Rusenge","20314","Cyuna","2031402","Cyuna","203140201"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Cyurukore","203060302"
"Southern","02","Nyaruguru","203","Busanze","20301","Runyombyi","2030104","Gabiro","203010402"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Gacumbi","203090302"
"Southern","02","Nyaruguru","203","Munini","20307","Giheta","2030701","Gacumu","203070101"
"Southern","02","Nyaruguru","203","Munini","20307","Giheta","2030701","Gahango","203070102"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Gahotora","203120101"
"Southern","02","Nyaruguru","203","Ruheru","20312","Uwumusebeya","2031205","Gakaranka","203120501"
"Southern","02","Nyaruguru","203","Kivu","20304","Cyanyirankora","2030401","Gakuta","203040103"
"Southern","02","Nyaruguru","203","Ruheru","20312","Kabere","2031202","Gambiriro","203120202"
"Southern","02","Nyaruguru","203","Munini","20307","Giheta","2030701","Gasare","203070103"
"Southern","02","Nyaruguru","203","Mata","20305","Ramba","2030504","Gasasa","203050402"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Gasasa","2030203","Gasasa","203020301"
"Southern","02","Nyaruguru","203","Rusenge","20314","Raranzige","2031405","Gasave","203140502"
"Southern","02","Nyaruguru","203","Kivu","20304","Gahurizo","2030402","Gasezo","203040201"
"Southern","02","Nyaruguru","203","Ngoma","20309","Fugi","2030901","Gasha","203090102"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Gasharu","203020403"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Gashinge","203060101"
"Southern","02","Nyaruguru","203","Ngera","20308","Bitare","2030801","Gashiru","203080102"
"Southern","02","Nyaruguru","203","Rusenge","20314","Mariba","2031404","Gihango","203140401"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Gihemvu","2031001","Gihemvu","203100103"
"Southern","02","Nyaruguru","203","Munini","20307","Giheta","2030701","Giheta","203070104"
"Southern","02","Nyaruguru","203","Ngoma","20309","Mbuye","2030904","Gihishabwenge","203090401"
"Southern","02","Nyaruguru","203","Ruramba","20313","Giseke","2031302","Giseke","203130201"
"Southern","02","Nyaruguru","203","Busanze","20301","Kirarangombe","2030101","Gisenyi","203010102"
"Southern","02","Nyaruguru","203","Munini","20307","Ngarurira","2030702","Gisizi","203070203"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Gisoro","203010301"
"Southern","02","Nyaruguru","203","Ruramba","20313","Nyarugano","2031303","Gisorora","203130301"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyanza","2030805","Gisozi","203080501"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Coko","2030201","Gitara","203020103"
"Southern","02","Nyaruguru","203","Munini","20307","Ngarurira","2030702","Gitega","203070204"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Gituntu","203060303"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kibangu","2030902","Gituramigina","203090201"
"Southern","02","Nyaruguru","203","Ruheru","20312","Remera","2031203","Gitwa","203120302"
"Southern","02","Nyaruguru","203","Busanze","20301","Kirarangombe","2030101","Gitwe","203010103"
"Southern","02","Nyaruguru","203","Rusenge","20314","Gikunzi","2031403","Jali","203140301"
"Southern","02","Nyaruguru","203","Rusenge","20314","Bunge","2031401","Jali","203140102"
"Southern","02","Nyaruguru","203","Rusenge","20314","Rusenge","2031406","Kabacuzi","203140601"
"Southern","02","Nyaruguru","203","Ruramba","20313","Giseke","2031302","Kabari","203130202"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Kabavomo","203010302"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Kabere","2031002","Kabere","203100201"
"Southern","02","Nyaruguru","203","Kivu","20304","Kimina","2030403","Kabeza","203040301"
"Southern","02","Nyaruguru","203","Kivu","20304","Kimina","2030403","Kabingo","203040302"
"Southern","02","Nyaruguru","203","Munini","20307","Ntwali","2030704","Kabirizi","203070401"
"Southern","02","Nyaruguru","203","Rusenge","20314","Mariba","2031404","Kabuye","203140402"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Kaduha","203110302"
"Southern","02","Nyaruguru","203","Ngera","20308","Murama","2030803","Kaganda","203080301"
"Southern","02","Nyaruguru","203","Ruramba","20313","Gabiro","2031301","Kageyo","203130102"
"Southern","02","Nyaruguru","203","Munini","20307","Nyarure","2030705","Kamana","203070501"
"Southern","02","Nyaruguru","203","Rusenge","20314","Rusenge","2031406","Kamusindi","203140602"
"Southern","02","Nyaruguru","203","Muganza","20306","Rukore","2030602","Kanazi","203060201"
"Southern","02","Nyaruguru","203","Ruramba","20313","Gabiro","2031301","Kansi","203130103"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Kanyinya","203020501"
"Southern","02","Nyaruguru","203","Ruramba","20313","Ruramba","2031305","Karambi","203130503"
"Southern","02","Nyaruguru","203","Muganza","20306","Rukore","2030602","Karanka","203060202"
"Southern","02","Nyaruguru","203","Rusenge","20314","Raranzige","2031405","Karimba","203140503"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Gasasa","2030203","Kavumu","203020302"
"Southern","02","Nyaruguru","203","Kivu","20304","Kivu","2030404","Kavumu","203040401"
"Southern","02","Nyaruguru","203","Rusenge","20314","Rusenge","2031406","Kavumu","203140603"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mpanda","2030304","Kibayi","203030402"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyanza","2030805","Kibingo","203080502"
"Southern","02","Nyaruguru","203","Rusenge","20314","Gikunzi","2031403","Kibu","203140302"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Kibumba","203020502"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Kibyibushye","203120102"
"Southern","02","Nyaruguru","203","Ruramba","20313","Giseke","2031302","Kidogo","203130203"
"Southern","02","Nyaruguru","203","Ngoma","20309","Mbuye","2030904","Kigarama","203090402"
"Southern","02","Nyaruguru","203","Kibeho","20303","Nyange","2030306","Kigona","203030602"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Kigwene","203060304"
"Southern","02","Nyaruguru","203","Munini","20307","Nyarure","2030705","Kimena","203070502"
"Southern","02","Nyaruguru","203","Kivu","20304","Kimina","2030403","Kimina","203040303"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mbasa","2030303","Kinazi","203030301"
"Southern","02","Nyaruguru","203","Kivu","20304","Gahurizo","2030402","Kintama","203040202"
"Southern","02","Nyaruguru","203","Kivu","20304","Gahurizo","2030402","Kintare","203040203"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyamirama","2030804","Kinteko","203080401"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Cyahinda","2030202","Kinyaga","203020203"
"Southern","02","Nyaruguru","203","Busanze","20301","Kirarangombe","2030101","Kinyinya","203010104"
"Southern","02","Nyaruguru","203","Ruramba","20313","Nyarugano","2031303","Kinyonyo","203130302"
"Southern","02","Nyaruguru","203","Rusenge","20314","Cyuna","2031402","Kiramutse","203140202"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kibangu","2030902","Kirehe","203090202"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kibangu","2030902","Kiriro","203090203"
"Southern","02","Nyaruguru","203","Ngera","20308","Yaramba","2030806","Kirwa","203080602"
"Southern","02","Nyaruguru","203","Ruheru","20312","Remera","2031203","Kirwa","203120303"
"Southern","02","Nyaruguru","203","Kivu","20304","Kivu","2030404","Kivu","203040402"
"Southern","02","Nyaruguru","203","Kivu","20304","Rugerero","2030405","Kivumu","203040501"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Kubitiro","203020404"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Maraba","2031101","Maraba","203110102"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Maraba","203090303"
"Southern","02","Nyaruguru","203","Munini","20307","Giheta","2030701","Mashya","203070105"
"Southern","02","Nyaruguru","203","Busanze","20301","Kirarangombe","2030101","Masiga","203010105"
"Southern","02","Nyaruguru","203","Mata","20305","Murambi","2030502","Mata","203050201"
"Southern","02","Nyaruguru","203","Mata","20305","Gorwe","2030501","Mataba","203050101"
"Southern","02","Nyaruguru","203","Ruramba","20313","Giseke","2031302","Matyazo","203130204"
"Southern","02","Nyaruguru","203","Mata","20305","Rwamiko","2030505","Matyazo","203050501"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Mazimeru","203060305"
"Southern","02","Nyaruguru","203","Ngera","20308","Murama","2030803","Mbogo","203080302"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Migendo","203060402"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mbasa","2030303","Migina","203030302"
"Southern","02","Nyaruguru","203","Rusenge","20314","Mariba","2031404","Miko","203140403"
"Southern","02","Nyaruguru","203","Busanze","20301","Shororo","2030105","Mirindi","203010502"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Mishungero","2031003","Mishungero","203100301"
"Southern","02","Nyaruguru","203","Kivu","20304","Rugerero","2030405","Misundwe","203040502"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mpanda","2030304","Mpanda","203030403"
"Southern","02","Nyaruguru","203","Kibeho","20303","Nyange","2030306","Mpatswe","203030603"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyanza","2030805","Mpinga","203080503"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Mubazi","203060102"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mubuga","2030305","Mubuga","203030501"
"Southern","02","Nyaruguru","203","Ruheru","20312","Uwumusebeya","2031205","Mubuga","203120502"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyamirama","2030804","Mubuga","203080402"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Muganza","203060103"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Gasasa","2030203","Mugari","203020303"
"Southern","02","Nyaruguru","203","Ngoma","20309","Mbuye","2030904","Mugobe","203090403"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Muhombo","203110203"
"Southern","02","Nyaruguru","203","Munini","20307","Nyarure","2030705","Muhororo","203070503"
"Southern","02","Nyaruguru","203","Ngoma","20309","Mbuye","2030904","Mujahu","203090404"
"Southern","02","Nyaruguru","203","Ruheru","20312","Kabere","2031202","Mukaka","203120203"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Mukongoro","203060403"
"Southern","02","Nyaruguru","203","Ngera","20308","Mukuge","2030802","Mukuge","203080203"
"Southern","02","Nyaruguru","203","Rusenge","20314","Gikunzi","2031403","Munanira","203140303"
"Southern","02","Nyaruguru","203","Munini","20307","Nyarure","2030705","Munanira","203070504"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mpanda","2030304","Munege","203030404"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Munini","203090304"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Nyabimata","2031004","Murambi","203100401"
"Southern","02","Nyaruguru","203","Kivu","20304","Kivu","2030404","Murambi","203040403"
"Southern","02","Nyaruguru","203","Ruheru","20312","Kabere","2031202","Murambi","203120204"
"Southern","02","Nyaruguru","203","Muganza","20306","Samiyonga","2030603","Murambi","203060306"
"Southern","02","Nyaruguru","203","Mata","20305","Murambi","2030502","Murambi","203050202"
"Southern","02","Nyaruguru","203","Busanze","20301","Shororo","2030105","Murambi","203010503"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Murambya","203060404"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nyagisozi","2031104","Muriza","203110401"
"Southern","02","Nyaruguru","203","Busanze","20301","Runyombyi","2030104","Musebeya","203010403"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Mushwati","203070302"
"Southern","02","Nyaruguru","203","Ngera","20308","Yaramba","2030806","Musumba","203080603"
"Southern","02","Nyaruguru","203","Ngoma","20309","Fugi","2030901","Mutakwa","203090103"
"Southern","02","Nyaruguru","203","Busanze","20301","Nkanda","2030102","Mutarama","203010202"
"Southern","02","Nyaruguru","203","Busanze","20301","Nkanda","2030102","Mutobo","203010203"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Nyabimata","2031004","Mutobwe","203100402"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Mutovu","203060405"
"Southern","02","Nyaruguru","203","Ruheru","20312","Remera","2031203","Mutumba","203120304"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Mishungero","2031003","Muyira","203100302"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Mwoya","203110204"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Mwumba","203090305"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Ndago","203070303"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Ruhinga","2031005","Ndaro","203100503"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Ndatemwa","203010303"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Ngara","203060104"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Mishungero","2031003","Ngarama","203100303"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Ngobyi","203020503"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Nkakwa","203110303"
"Southern","02","Nyaruguru","203","Busanze","20301","Nkanda","2030102","Nkanda","203010204"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Maraba","2031101","Nkima","203110103"
"Southern","02","Nyaruguru","203","Kibeho","20303","Nyange","2030306","Nkomero","203030604"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Nkomero","203110205"
"Southern","02","Nyaruguru","203","Ruheru","20312","Kabere","2031202","Nshenyi","203120205"
"Southern","02","Nyaruguru","203","Rusenge","20314","Raranzige","2031405","Ntanda","203140504"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Nteko","203010304"
"Southern","02","Nyaruguru","203","Ngoma","20309","Fugi","2030901","Nteko","203090104"
"Southern","02","Nyaruguru","203","Munini","20307","Ntwali","2030704","Ntwari","203070402"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Nyabimata","2031004","Nyabimata","203100403"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Nyabirondo","203060105"
"Southern","02","Nyaruguru","203","Mata","20305","Nyamabuye","2030503","Nyacyondo","203050301"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Nyacyonga","203120103"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kiyonza","2030903","Nyagahinga","203090306"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Mwoya","2031102","Nyagashubi","203110206"
"Southern","02","Nyaruguru","203","Ngoma","20309","Nyamirama","2030905","Nyagasozi","203090503"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Nyagatovu","203020405"
"Southern","02","Nyaruguru","203","Muganza","20306","Rukore","2030602","Nyagisenyi","203060203"
"Southern","02","Nyaruguru","203","Kibeho","20303","Gakoma","2030301","Nyagishayo","203030101"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nyagisozi","2031104","Nyagishayo","203110402"
"Southern","02","Nyaruguru","203","Munini","20307","Ntwali","2030704","Nyambaragasa","203070403"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyamirama","2030804","Nyamirama","203080403"
"Southern","02","Nyaruguru","203","Ngoma","20309","Rubona","2030906","Nyamirama","203090604"
"Southern","02","Nyaruguru","203","Ruramba","20313","Gabiro","2031301","Nyamirambo","203130104"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nyagisozi","2031104","Nyamiyaga","203110403"
"Southern","02","Nyaruguru","203","Rusenge","20314","Raranzige","2031405","Nyamugari","203140505"
"Southern","02","Nyaruguru","203","Mata","20305","Murambi","2030502","Nyamyumba","203050203"
"Southern","02","Nyaruguru","203","Ngera","20308","Nyanza","2030805","Nyanza","203080504"
"Southern","02","Nyaruguru","203","Rusenge","20314","Bunge","2031401","Nyanzoga","203140103"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Nyarubuye","203110304"
"Southern","02","Nyaruguru","203","Ngera","20308","Murama","2030803","Nyarugano","203080303"
"Southern","02","Nyaruguru","203","Ruramba","20313","Nyarugano","2031303","Nyarugano","203130303"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Nyarukeri","203010305"
"Southern","02","Nyaruguru","203","Ngoma","20309","Kibangu","2030902","Nyarukeri","203090204"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Kabere","2031002","Nyarunazi","203100202"
"Southern","02","Nyaruguru","203","Munini","20307","Nyarure","2030705","Nyarure","203070505"
"Southern","02","Nyaruguru","203","Busanze","20301","Nteko","2030103","Nyarusange","203010306"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mubuga","2030305","Nyarusovu","203030502"
"Southern","02","Nyaruguru","203","Kivu","20304","Rugerero","2030405","Nyarwotsi","203040503"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mubuga","2030305","Nyarwumba","203030503"
"Southern","02","Nyaruguru","203","Mata","20305","Ramba","2030504","Ramba","203050403"
"Southern","02","Nyaruguru","203","Muganza","20306","Muganza","2030601","Rambyanyana","203060106"
"Southern","02","Nyaruguru","203","Busanze","20301","Runyombyi","2030104","Rango","203010404"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Rarire","203110305"
"Southern","02","Nyaruguru","203","Rusenge","20314","Mariba","2031404","Rasaniro","203140404"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Muhambara","2030204","Rebero","203020406"
"Southern","02","Nyaruguru","203","Muganza","20306","Rukore","2030602","Remera","203060204"
"Southern","02","Nyaruguru","203","Rusenge","20314","Cyuna","2031402","Remera","203140203"
"Southern","02","Nyaruguru","203","Mata","20305","Gorwe","2030501","Rimbanya","203050102"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Mishungero","2031003","Rubindi","203100304"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Rubona","203020504"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Rubona","203070304"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nkakwa","2031103","Rubuga","203110306"
"Southern","02","Nyaruguru","203","Kivu","20304","Kivu","2030404","Rubumburi","203040404"
"Southern","02","Nyaruguru","203","Kivu","20304","Cyanyirankora","2030401","Ruganza","203040104"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Ruganza","203120104"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Rugarama","203020505"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Gihemvu","2031001","Rugarama","203100104"
"Southern","02","Nyaruguru","203","Kivu","20304","Rugerero","2030405","Rugerero","203040504"
"Southern","02","Nyaruguru","203","Ruramba","20313","Rugogwe","2031304","Rugogwe","203130401"
"Southern","02","Nyaruguru","203","Ruheru","20312","Uwumusebeya","2031205","Rugote","203120503"
"Southern","02","Nyaruguru","203","Ruramba","20313","Rugogwe","2031304","Rugusa","203130402"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Ruhinga","2031005","Ruhinga","203100504"
"Southern","02","Nyaruguru","203","Mata","20305","Gorwe","2030501","Ruhunga","203050103"
"Southern","02","Nyaruguru","203","Ruheru","20312","Ruyenzi","2031204","Rukarakara","203120401"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Coko","2030201","Ruko","203020104"
"Southern","02","Nyaruguru","203","Ngoma","20309","Fugi","2030901","Ruli","203090105"
"Southern","02","Nyaruguru","203","Mata","20305","Murambi","2030502","Runono","203050204"
"Southern","02","Nyaruguru","203","Ngera","20308","Murama","2030803","Runyami","203080304"
"Southern","02","Nyaruguru","203","Busanze","20301","Shororo","2030105","Runyami","203010504"
"Southern","02","Nyaruguru","203","Rusenge","20314","Rusenge","2031406","Runyinya","203140604"
"Southern","02","Nyaruguru","203","Ruramba","20313","Ruramba","2031305","Ruramba","203130504"
"Southern","02","Nyaruguru","203","Kibeho","20303","Gakoma","2030301","Rurembo","203030102"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Rusagara","203120105"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Ruseke","203070305"
"Southern","02","Nyaruguru","203","Munini","20307","Ngeri","2030703","Rushubi","203070306"
"Southern","02","Nyaruguru","203","Ngoma","20309","Nyamirama","2030905","Rushubi","203090504"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Maraba","2031101","Rushunguriro","203110104"
"Southern","02","Nyaruguru","203","Kivu","20304","Kivu","2030404","Rusuzumiro","203040405"
"Southern","02","Nyaruguru","203","Busanze","20301","Shororo","2030105","Rutabo","203010505"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Cyahinda","2030202","Rutega","203020205"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Rutobwe","2030205","Rutobwe","203020506"
"Southern","02","Nyaruguru","203","Ruheru","20312","Ruyenzi","2031204","Ruvuru","203120402"
"Southern","02","Nyaruguru","203","Ruheru","20312","Ruyenzi","2031204","Ruyenzi","203120403"
"Southern","02","Nyaruguru","203","Rusenge","20314","Gikunzi","2031403","Rwabujagi","203140304"
"Southern","02","Nyaruguru","203","Mata","20305","Rwamiko","2030505","Rwamiko","203050502"
"Southern","02","Nyaruguru","203","Nyabimata","20310","Nyabimata","2031004","Rwerere","203100404"
"Southern","02","Nyaruguru","203","Kibeho","20303","Mbasa","2030303","Rwimbogo","203030303"
"Southern","02","Nyaruguru","203","Mata","20305","Nyamabuye","2030503","Rwinanka","203050302"
"Southern","02","Nyaruguru","203","Munini","20307","Ntwali","2030704","Rwinanka","203070404"
"Southern","02","Nyaruguru","203","Muganza","20306","Rukore","2030602","Rwishywa","203060205"
"Southern","02","Nyaruguru","203","Nyagisozi","20311","Nyagisozi","2031104","Ryabidandi","203110404"
"Southern","02","Nyaruguru","203","Busanze","20301","Runyombyi","2030104","Ryabusagara","203010405"
"Southern","02","Nyaruguru","203","Ngoma","20309","Nyamirama","2030905","Ryakanyamiganda","203090505"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Gasasa","2030203","Ryamarembo","203020304"
"Southern","02","Nyaruguru","203","Ruramba","20313","Gabiro","2031301","Ryamuhumbi","203130105"
"Southern","02","Nyaruguru","203","Ruheru","20312","Gitita","2031201","Ryanyaruja","203120106"
"Southern","02","Nyaruguru","203","Ngoma","20309","Rubona","2030906","Ryarugarama","203090605"
"Southern","02","Nyaruguru","203","Cyahinda","20302","Cyahinda","2030202","Saburunduru","203020204"
"Southern","02","Nyaruguru","203","Muganza","20306","Uwacyiza","2030604","Sekera","203060406"
